# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.001000000-8552.445234721***************    0.694375523
    4.689909820    0.265464776    0.317089470    7.318745455
    4.709947896    0.248483884    0.300462648    7.318358896
    4.729985972    0.232560059    0.283938997    7.315028062
    4.750024048    0.217535957    0.267629458    7.309010357
    4.770062124    0.203316175    0.251567861    7.300344655
    4.790100200    0.189847903    0.235614561    7.288895963
    4.810138277    0.177059439    0.219505256    7.274413506
    4.830176353    0.164796229    0.202986927    7.256576100
    4.850214429    0.152773383    0.185924025    7.235014892
    4.870252505    0.140579176    0.168320599    7.209309644
    4.890290581    0.127788477    0.150288305    7.178975125
    4.910328657    0.114176387    0.132006493    7.143472463
    4.930366733    0.099894968    0.113696448    7.102257883
    4.950404810    0.085460632    0.095614419    7.054832742
    4.970442886    0.071531582    0.078031524    7.000741762
    4.990480962    0.058589321    0.061137973    6.939509384
    5.010519038    0.046681107    0.044873852    6.870567931
    5.030557114    0.035351746    0.028801288    6.793247063
    5.050595190    0.023804812    0.012140663    6.706847873
    5.070633267    0.011191636   -0.006032966    6.610770732
    5.090671343   -0.003164214   -0.026558198    6.504637376
    5.110709419   -0.019720062   -0.050023623    6.388342196
    5.130747495   -0.038785599   -0.076667581    6.262005822
    5.150785571   -0.060585997   -0.106304528    6.125882074
    5.170823647   -0.085257059   -0.138294520    5.980300461
    5.190861723   -0.112780094   -0.171606212    5.825654128
    5.210899800   -0.142882439   -0.204995304    5.662359500
    5.230937876   -0.174947262   -0.237251680    5.490742876
    5.250975952   -0.207994925   -0.267413103    5.310915951
    5.271014028   -0.240787361   -0.294861239    5.122749451
    5.291052104   -0.272054712   -0.319297378    4.926016795
    5.311090180   -0.300761138   -0.340653072    4.720707995
    5.331128257   -0.326283925   -0.358982784    4.507390180
    5.351166333   -0.348429463   -0.374367757    4.287389428
    5.371204409   -0.367298848   -0.386859321    4.062662539
    5.391242485   -0.383076297   -0.396468144    3.835446341
    5.411280561   -0.395830302   -0.403168651    3.607873951
    5.431318637   -0.405400645   -0.406888777    3.381702124
    5.451356713   -0.411416896   -0.407508293    3.158202674
    5.471394790   -0.413450351   -0.404913017    2.938175801
    5.491432866   -0.411227778   -0.399089165    2.722028494
    5.511470942   -0.404794117   -0.390184251    2.509931413
    5.531509018   -0.394557943   -0.378497301    2.302051163
    5.551547094   -0.381232417   -0.364433074    2.098748010
    5.571585170   -0.365730194   -0.348481034    1.900627950
    5.591623246   -0.349071871   -0.331244966    1.708464820
    5.611661323   -0.332323662   -0.313483253    1.523096413
    5.631699399   -0.316532990   -0.296099572    1.345358306
    5.651737475   -0.302641575   -0.280082981    1.176023536
    5.671775551   -0.291403169   -0.266448048    1.015708649
    5.691813627   -0.283349026   -0.256194632    0.864800174
    5.711851703   -0.278817842   -0.250255082    0.723473859
    5.731889780   -0.278029092   -0.249409061    0.591769774
    5.751927856   -0.281148765   -0.254195278    0.469628820
    5.771965932   -0.288296180   -0.264858289    0.356872394
    5.792004008   -0.299483101   -0.281334228    0.253193101
    5.812042084   -0.314535857   -0.303260728    0.158209069
    5.832080160   -0.333080902   -0.330011373    0.071557431
    5.852118236   -0.354629282   -0.360768427   -0.007036992
    5.872156313   -0.378698943   -0.394633672   -0.077760681
    5.892194389   -0.404876096   -0.430743791   -0.140768252
    5.912232465   -0.432776723   -0.468328929   -0.196247596
    5.932270541   -0.461940216   -0.506669558   -0.244469880
    5.952308617   -0.491718771   -0.544988237   -0.285847877
    5.972346693   -0.521236383   -0.582393605   -0.320984412
    5.992384770   -0.549466065   -0.617962032   -0.350615623
    6.012422846   -0.575403298   -0.650907860   -0.375414559
    6.032460922   -0.598257044   -0.680714422   -0.395796904
    6.052498998   -0.617589022   -0.707161760   -0.411906249
    6.072537074   -0.633379698   -0.730287017   -0.423757203
    6.092575150   -0.646023701   -0.750324578   -0.431348974
    6.112613226   -0.656248053   -0.767625906   -0.434654290
    6.132651303   -0.664956989   -0.782556698   -0.433580212
    6.152689379   -0.673055500   -0.795414661   -0.428024562
    6.172727455   -0.681322851   -0.806417610   -0.418019547
    6.192765531   -0.690355563   -0.815748881   -0.403852502
    6.212803607   -0.700545574   -0.823596159   -0.386069578
    6.232841683   -0.712071736   -0.830150651   -0.365354050
    6.252879760   -0.724912537   -0.835595376   -0.342354316
    6.272917836   -0.738873363   -0.840118072   -0.317556881
    6.292955912   -0.753604418   -0.843938506   -0.291245341
    6.312993988   -0.768614110   -0.847310336   -0.263520397
    6.333032064   -0.783317512   -0.850480874   -0.234344124
    6.353070140   -0.797138915   -0.853636117   -0.203606384
    6.373108216   -0.809624381   -0.856871926   -0.171227859
    6.393146293   -0.820493331   -0.860205509   -0.137280311
    6.413184369   -0.829608945   -0.863608103   -0.102063941
    6.433222445   -0.836913112   -0.867029241   -0.066089293
    6.453260521   -0.842378758   -0.870396837   -0.029962107
    6.473298597   -0.845997415   -0.873602756    0.005780384
    6.493336673   -0.847793377   -0.876495243    0.040808648
    6.513374749   -0.847844536   -0.878883366    0.075050333
    6.533412826   -0.846284837   -0.880537260    0.108633331
    6.553450902   -0.843270040   -0.881174245    0.141773755
    6.573488978   -0.838912565   -0.880452906    0.174694715
    6.593527054   -0.833221944   -0.878009533    0.207624387
    6.613565130   -0.826098040   -0.873534350    0.240839836
    6.633603206   -0.817393395   -0.866839138    0.274681583
    6.653641283   -0.807009722   -0.857873501    0.309502066
    6.673679359   -0.794973589   -0.846698698    0.345576073
    6.693717435   -0.781461876   -0.833463357    0.383029290
    6.713755511   -0.766783219   -0.818408529    0.421815686
    6.733793587   -0.751335439   -0.801886055    0.461726643
    6.753831663   -0.735553525   -0.784353141    0.502396199
    6.773869739   -0.719853958   -0.766326266    0.543296864
    6.793907816   -0.704571696   -0.748309552    0.583760367
    6.813945892   -0.689888685   -0.730725049    0.623053529
    6.833983968   -0.675779481   -0.713864704    0.660494886
    6.854022044   -0.662014130   -0.697869157    0.695566442
    6.874060120   -0.648227829   -0.682731510    0.727974600
    6.894098196   -0.634024261   -0.668326281    0.757634341
    6.914136273   -0.619068107   -0.654458214    0.784593366
    6.934174349   -0.603143228   -0.640912231    0.808946400
    6.954212425   -0.586180394   -0.627485896    0.830779616
    6.974250501   -0.568264451   -0.614004619    0.850164658
    6.994288577   -0.549614402   -0.600335009    0.867210759
